elapsed_ms,timestamp,angle,feedback,zone
45000,00:00:45.000,20.91,0,yellow
45150,00:00:45.150,20.45,0,yellow
45300,00:00:45.300,20.03,0,yellow
45450,00:00:45.450,22.51,0,yellow
45600,00:00:45.600,27.06,0,yellow
45750,00:00:45.750,28.96,0,yellow
45900,00:00:45.900,29.26,0,yellow
46050,00:00:46.050,27.57,0,yellow
46200,00:00:46.200,25.51,0,yellow
46350,00:00:46.350,23.29,0,yellow
46500,00:00:46.500,21.31,0,yellow
46650,00:00:46.650,19.50,0,green
46800,00:00:46.800,16.68,0,green
46950,00:00:46.950,18.39,0,green
47100,00:00:47.100,19.62,0,green
47250,00:00:47.250,14.99,0,green
47400,00:00:47.400,17.36,0,green
47550,00:00:47.550,18.62,0,green
47700,00:00:47.700,15.65,0,green
47850,00:00:47.850,11.05,0,green
48000,00:00:48.000,6.62,0,green
48150,00:00:48.150,5.11,0,green
48300,00:00:48.300,7.20,0,green
48450,00:00:48.450,9.30,0,green
48600,00:00:48.600,9.76,0,green
48750,00:00:48.750,11.19,0,green
48900,00:00:48.900,9.74,0,green
49050,00:00:49.050,7.26,0,green
49200,00:00:49.200,5.02,0,green
49350,00:00:49.350,6.76,0,green
49500,00:00:49.500,6.34,0,green
49650,00:00:49.650,6.67,0,green
49800,00:00:49.800,5.02,0,green
49950,00:00:49.950,8.14,0,green
50100,00:00:50.100,9.27,0,green
50250,00:00:50.250,7.60,0,green
50400,00:00:50.400,5.25,0,green
50550,00:00:50.550,5.95,0,green
50700,00:00:50.700,6.98,0,green
50850,00:00:50.850,5.29,0,green
51000,00:00:51.000,5.08,0,green
51150,00:00:51.150,7.88,0,green
51300,00:00:51.300,6.38,0,green
51450,00:00:51.450,5.68,0,green
51600,00:00:51.600,4.07,0,green
51750,00:00:51.750,6.02,0,green
51900,00:00:51.900,6.17,0,green
52050,00:00:52.050,3.77,0,green
52200,00:00:52.200,3.31,0,green
52350,00:00:52.350,9.14,0,green
52500,00:00:52.500,10.10,0,green
52650,00:00:52.650,6.92,0,green
52800,00:00:52.800,5.16,0,green
52950,00:00:52.950,5.76,0,green
53100,00:00:53.100,7.38,0,green
53250,00:00:53.250,6.99,0,green
53400,00:00:53.400,5.12,0,green
53550,00:00:53.550,7.98,0,green
53700,00:00:53.700,9.30,0,green
53850,00:00:53.850,6.96,0,green
54000,00:00:54.000,5.66,0,green
54150,00:00:54.150,7.87,0,green
54300,00:00:54.300,8.08,0,green
54450,00:00:54.450,8.51,0,green
54600,00:00:54.600,8.31,0,green
54750,00:00:54.750,10.22,0,green
54900,00:00:54.900,9.27,0,green
55050,00:00:55.050,9.00,0,green
55200,00:00:55.200,7.11,0,green
55350,00:00:55.350,4.60,0,green
55500,00:00:55.500,3.83,0,green
55650,00:00:55.650,3.53,0,green
55800,00:00:55.800,6.01,0,green
55950,00:00:55.950,8.42,0,green
56100,00:00:56.100,10.38,0,green
56250,00:00:56.250,11.00,0,green
56400,00:00:56.400,8.41,0,green
56550,00:00:56.550,6.81,0,green
56700,00:00:56.700,4.32,0,green
56850,00:00:56.850,2.16,0,green
57000,00:00:57.000,2.26,0,green
57150,00:00:57.150,8.37,0,green
57300,00:00:57.300,9.60,0,green
57450,00:00:57.450,13.03,0,green
57600,00:00:57.600,14.64,0,green
57750,00:00:57.750,15.81,0,green
57900,00:00:57.900,16.23,0,green
58050,00:00:58.050,14.03,0,green
58200,00:00:58.200,10.90,0,green
58350,00:00:58.350,11.16,0,green
58500,00:00:58.500,13.66,0,green
58650,00:00:58.650,15.52,0,green
58800,00:00:58.800,14.78,0,green
58950,00:00:58.950,13.35,0,green
59100,00:00:59.100,10.54,0,green
59250,00:00:59.250,8.85,0,green
59400,00:00:59.400,5.45,0,green
59550,00:00:59.550,5.44,0,green
59700,00:00:59.700,9.56,0,green
59850,00:00:59.850,14.24,0,green
60000,00:01:00.000,16.91,0,green
60150,00:01:00.150,17.22,0,green
60300,00:01:00.300,10.34,0,green
60450,00:01:00.450,7.79,0,green
60600,00:01:00.600,8.81,0,green
60750,00:01:00.750,11.77,0,green
60900,00:01:00.900,14.90,0,green
61050,00:01:01.050,16.30,0,green
61200,00:01:01.200,14.56,0,green
61350,00:01:01.350,18.17,0,green
61500,00:01:01.500,19.22,0,green
61650,00:01:01.650,17.67,0,green
61800,00:01:01.800,15.83,0,green
61950,00:01:01.950,11.85,0,green
62100,00:01:02.100,10.41,0,green
62250,00:01:02.250,10.73,0,green
62400,00:01:02.400,12.28,0,green
62550,00:01:02.550,12.73,0,green
62700,00:01:02.700,12.23,0,green
62850,00:01:02.850,12.01,0,green
63000,00:01:03.000,11.89,0,green
63150,00:01:03.150,10.10,0,green
63300,00:01:03.300,9.13,0,green
63450,00:01:03.450,7.27,0,green
63600,00:01:03.600,8.39,0,green
63750,00:01:03.750,10.43,0,green
63900,00:01:03.900,14.30,0,green
64050,00:01:04.050,15.71,0,green
64200,00:01:04.200,14.46,0,green
64350,00:01:04.350,15.31,0,green
64500,00:01:04.500,15.54,0,green
64650,00:01:04.650,18.97,0,green
64800,00:01:04.800,16.14,0,green
64950,00:01:04.950,12.57,0,green
65100,00:01:05.100,11.78,0,green
65250,00:01:05.250,9.71,0,green
65400,00:01:05.400,9.01,0,green
65550,00:01:05.550,8.37,0,green
65700,00:01:05.700,7.44,0,green
65850,00:01:05.850,7.11,0,green
66000,00:01:06.000,9.82,0,green
66150,00:01:06.150,12.44,0,green
66300,00:01:06.300,13.15,0,green
66450,00:01:06.450,10.99,0,green
66600,00:01:06.600,10.83,0,green
66750,00:01:06.750,9.80,0,green
66900,00:01:06.900,6.76,0,green
67050,00:01:07.050,8.13,0,green
67200,00:01:07.200,9.60,0,green
67350,00:01:07.350,13.81,0,green
67500,00:01:07.500,16.02,0,green
67650,00:01:07.650,16.42,0,green
67800,00:01:07.800,17.48,0,green
67950,00:01:07.950,19.87,0,green
68100,00:01:08.100,16.59,0,green
68250,00:01:08.250,12.16,0,green
68400,00:01:08.400,12.05,0,green
68550,00:01:08.550,13.93,0,green
68700,00:01:08.700,15.45,0,green
68850,00:01:08.850,17.39,0,green
69000,00:01:09.000,17.33,0,green
69150,00:01:09.150,19.03,0,green
69300,00:01:09.300,17.64,0,green
69450,00:01:09.450,15.51,0,green
69600,00:01:09.600,15.90,0,green
69750,00:01:09.750,15.75,0,green
69900,00:01:09.900,14.07,0,green
70050,00:01:10.050,16.04,0,green
70200,00:01:10.200,18.44,0,green
70350,00:01:10.350,16.81,0,green
70500,00:01:10.500,14.93,0,green
70650,00:01:10.650,14.33,0,green
70800,00:01:10.800,15.30,0,green
70950,00:01:10.950,16.81,0,green
71100,00:01:11.100,17.25,0,green
71250,00:01:11.250,14.10,0,green
71400,00:01:11.400,12.62,0,green
71550,00:01:11.550,9.60,0,green
71700,00:01:11.700,8.21,0,green
71850,00:01:11.850,7.77,0,green
72000,00:01:12.000,8.10,0,green
72150,00:01:12.150,11.52,0,green
72300,00:01:12.300,12.11,0,green
72450,00:01:12.450,11.95,0,green
72600,00:01:12.600,10.69,0,green
72750,00:01:12.750,11.08,0,green
72900,00:01:12.900,9.90,0,green
73050,00:01:13.050,8.13,0,green
73200,00:01:13.200,9.58,0,green
73350,00:01:13.350,10.07,0,green
73500,00:01:13.500,11.81,0,green
73650,00:01:13.650,12.91,0,green
73800,00:01:13.800,13.44,0,green
73950,00:01:13.950,15.76,0,green
74100,00:01:14.100,19.09,0,green
74250,00:01:14.250,15.29,0,green
74400,00:01:14.400,13.12,0,green
74550,00:01:14.550,13.20,0,green
74700,00:01:14.700,10.46,0,green
74850,00:01:14.850,6.11,0,green
75000,00:01:15.000,6.95,0,green
75150,00:01:15.150,10.24,0,green
75300,00:01:15.300,13.97,0,green
75450,00:01:15.450,13.55,0,green
75600,00:01:15.600,10.52,0,green
75750,00:01:15.750,10.32,0,green
75900,00:01:15.900,9.36,0,green
76050,00:01:16.050,7.61,0,green
76200,00:01:16.200,7.11,0,green
76350,00:01:16.350,10.96,0,green
76500,00:01:16.500,13.44,0,green
76650,00:01:16.650,16.95,0,green
76800,00:01:16.800,14.91,0,green
76950,00:01:16.950,14.32,0,green
77100,00:01:17.100,16.55,0,green
77250,00:01:17.250,13.90,0,green
77400,00:01:17.400,12.97,0,green
77550,00:01:17.550,17.43,0,green
77700,00:01:17.700,17.42,0,green
77850,00:01:17.850,14.89,0,green
78000,00:01:18.000,11.23,0,green
78150,00:01:18.150,11.95,0,green
78300,00:01:18.300,10.09,0,green
78450,00:01:18.450,6.76,0,green
78600,00:01:18.600,5.46,0,green
78750,00:01:18.750,7.61,0,green
78900,00:01:18.900,11.16,0,green
79050,00:01:19.050,10.15,0,green
79200,00:01:19.200,4.21,0,green
79350,00:01:19.350,1.89,0,green
79500,00:01:19.500,2.63,0,green
79650,00:01:19.650,6.21,0,green
79800,00:01:19.800,13.43,0,green
79950,00:01:19.950,17.43,0,green
80100,00:01:20.100,15.78,0,green
80250,00:01:20.250,11.70,0,green
80400,00:01:20.400,10.18,0,green
80550,00:01:20.550,12.28,0,green
80700,00:01:20.700,14.80,0,green
80850,00:01:20.850,15.10,0,green
81000,00:01:21.000,15.81,0,green
81150,00:01:21.150,17.67,0,green
81300,00:01:21.300,20.88,0,yellow
81450,00:01:21.450,21.53,0,yellow
81600,00:01:21.600,17.24,0,green
81750,00:01:21.750,15.01,0,green
81900,00:01:21.900,15.96,0,green
82050,00:01:22.050,15.50,0,green
82200,00:01:22.200,15.83,0,green
82350,00:01:22.350,15.50,0,green
82500,00:01:22.500,12.68,0,green
82650,00:01:22.650,11.98,0,green
82800,00:01:22.800,12.11,0,green
82950,00:01:22.950,11.27,0,green
83100,00:01:23.100,10.52,0,green
83250,00:01:23.250,8.69,0,green
83400,00:01:23.400,8.76,0,green
83550,00:01:23.550,8.47,0,green
83700,00:01:23.700,9.16,0,green
83850,00:01:23.850,12.14,0,green
84000,00:01:24.000,15.24,0,green
84150,00:01:24.150,13.08,0,green
84300,00:01:24.300,10.91,0,green
84450,00:01:24.450,9.71,0,green
84600,00:01:24.600,10.83,0,green
84750,00:01:24.750,9.45,0,green
84900,00:01:24.900,9.02,0,green
85050,00:01:25.050,8.60,0,green
85200,00:01:25.200,8.34,0,green
85350,00:01:25.350,9.00,0,green
85500,00:01:25.500,11.26,0,green
85650,00:01:25.650,13.82,0,green
85800,00:01:25.800,14.66,0,green
85950,00:01:25.950,13.79,0,green
86100,00:01:26.100,13.39,0,green
86250,00:01:26.250,13.53,0,green
86400,00:01:26.400,13.67,0,green
86550,00:01:26.550,12.44,0,green
86700,00:01:26.700,10.40,0,green
86850,00:01:26.850,7.41,0,green
87000,00:01:27.000,5.86,0,green
87150,00:01:27.150,6.76,0,green
87300,00:01:27.300,10.10,0,green
87450,00:01:27.450,12.62,0,green
87600,00:01:27.600,13.34,0,green
87750,00:01:27.750,12.78,0,green
87900,00:01:27.900,12.28,0,green
88050,00:01:28.050,11.49,0,green
88200,00:01:28.200,9.56,0,green
88350,00:01:28.350,8.37,0,green
88500,00:01:28.500,7.23,0,green
88650,00:01:28.650,7.15,0,green
88800,00:01:28.800,8.31,0,green
88950,00:01:28.950,9.52,0,green
89100,00:01:29.100,12.52,0,green
89250,00:01:29.250,15.22,0,green
89400,00:01:29.400,14.85,0,green
89550,00:01:29.550,14.67,0,green
89700,00:01:29.700,13.54,0,green
89850,00:01:29.850,12.30,0,green
90000,00:01:30.000,10.21,0,green
90150,00:01:30.150,8.01,0,green
90300,00:01:30.300,5.88,0,green
90450,00:01:30.450,4.81,0,green
90600,00:01:30.600,4.46,0,green
90750,00:01:30.750,8.24,0,green
90900,00:01:30.900,12.54,0,green
91050,00:01:31.050,15.23,0,green
91200,00:01:31.200,14.79,0,green
91350,00:01:31.350,13.97,0,green
91500,00:01:31.500,12.44,0,green
91650,00:01:31.650,8.97,0,green
91800,00:01:31.800,7.09,0,green
91950,00:01:31.950,7.23,0,green
92100,00:01:32.100,6.31,0,green
92250,00:01:32.250,8.34,0,green
92400,00:01:32.400,10.48,0,green
92550,00:01:32.550,15.38,0,green
92700,00:01:32.700,15.32,0,green
92850,00:01:32.850,11.44,0,green
93000,00:01:33.000,11.77,0,green
93150,00:01:33.150,10.57,0,green
93300,00:01:33.300,8.93,0,green
93450,00:01:33.450,11.84,0,green
93600,00:01:33.600,14.10,0,green
93750,00:01:33.750,12.29,0,green
93900,00:01:33.900,9.24,0,green
94050,00:01:34.050,8.29,0,green
