elapsed_ms,timestamp,angle,feedback,zone
10520,00:00:10.520,21.00,0,green
10622,00:00:10.622,21.90,0,green
10755,00:00:10.755,20.28,0,green
10888,00:00:10.888,20.87,0,green
11012,00:00:11.012,20.99,0,green
11141,00:00:11.141,20.55,0,green
11278,00:00:11.278,19.72,0,green
11406,00:00:11.406,17.38,0,green
11531,00:00:11.531,18.31,0,green
11660,00:00:11.660,18.42,0,green
11787,00:00:11.787,13.50,0,green
11889,00:00:11.889,13.02,0,green
12016,00:00:12.016,10.35,0,green
12146,00:00:12.146,9.69,0,green
12271,00:00:12.271,12.05,0,green
12395,00:00:12.395,10.26,0,green
12539,00:00:12.539,9.57,0,green
12661,00:00:12.661,8.49,0,green
12781,00:00:12.781,6.40,0,green
12917,00:00:12.917,5.88,0,green
13055,00:00:13.055,10.76,0,green
13176,00:00:13.176,8.17,0,green
13300,00:00:13.300,6.17,0,green
13433,00:00:13.433,6.84,0,green
13557,00:00:13.557,11.61,0,green
13683,00:00:13.683,9.64,0,green
13825,00:00:13.825,9.48,0,green
13926,00:00:13.926,7.94,0,green
14063,00:00:14.063,8.79,0,green
14194,00:00:14.194,8.07,0,green
14326,00:00:14.326,7.47,0,green
14448,00:00:14.448,6.56,0,green
14581,00:00:14.581,6.94,0,green
14714,00:00:14.714,9.11,0,green
14857,00:00:14.857,12.95,0,green
14980,00:00:14.980,9.08,0,green
15103,00:00:15.103,6.45,0,green
15227,00:00:15.227,7.49,0,green
15373,00:00:15.373,8.24,0,green
15473,00:00:15.473,8.48,0,green
15573,00:00:15.573,9.67,0,green
15710,00:00:15.710,10.33,0,green
15832,00:00:15.832,10.00,0,green
15963,00:00:15.963,9.72,0,green
16102,00:00:16.102,11.88,0,green
16232,00:00:16.232,10.64,0,green
16366,00:00:16.366,13.36,0,green
16501,00:00:16.501,9.11,0,green
16639,00:00:16.639,12.04,0,green
16776,00:00:16.776,11.45,0,green
16909,00:00:16.909,10.11,0,green
17034,00:00:17.034,11.45,0,green
17181,00:00:17.181,11.94,0,green
17285,00:00:17.285,13.97,0,green
17413,00:00:17.413,14.23,0,green
17538,00:00:17.538,8.98,0,green
17665,00:00:17.665,10.36,0,green
17766,00:00:17.766,10.05,0,green
17894,00:00:17.894,7.48,0,green
18021,00:00:18.021,6.94,0,green
18158,00:00:18.158,8.44,0,green
18284,00:00:18.284,22.91,0,green
18421,00:00:18.421,7.44,0,green
18559,00:00:18.559,5.13,0,green
18700,00:00:18.700,5.64,0,green
18830,00:00:18.830,4.69,0,green
18963,00:00:18.963,6.16,0,green
19085,00:00:19.085,7.78,0,green
19223,00:00:19.223,8.99,0,green
19346,00:00:19.346,7.58,0,green
19479,00:00:19.479,12.27,0,green
19608,00:00:19.608,11.81,0,green
19744,00:00:19.744,15.32,0,green
19877,00:00:19.877,17.74,0,green
20004,00:00:20.004,24.00,0,green
20104,00:00:20.104,25.03,0,green
20246,00:00:20.246,25.95,0,green
20388,00:00:20.388,27.13,0,green
