elapsed_ms,timestamp,angle,feedback,zone
83850,00:01:23.850,36.49,0,yellow
84000,00:01:24.000,40.28,0,yellow
84150,00:01:24.150,43.05,0,yellow
84300,00:01:24.300,43.12,0,yellow
84450,00:01:24.450,35.93,0,yellow
84600,00:01:24.600,32.44,0,yellow
84750,00:01:24.750,35.62,0,yellow
84900,00:01:24.900,38.79,0,yellow
85050,00:01:25.050,39.29,0,yellow
85200,00:01:25.200,41.46,0,yellow
85350,00:01:25.350,43.14,0,yellow
85500,00:01:25.500,41.77,0,yellow
85650,00:01:25.650,38.71,0,yellow
85800,00:01:25.800,30.79,0,yellow
85950,00:01:25.950,19.52,0,green
86100,00:01:26.100,16.96,0,green
86250,00:01:26.250,15.48,0,green
86400,00:01:26.400,17.71,0,green
86550,00:01:26.550,24.75,0,green
86700,00:01:26.700,36.74,0,yellow
86850,00:01:26.850,46.09,0,yellow
87000,00:01:27.000,49.74,0,yellow
87150,00:01:27.150,45.00,0,yellow
87300,00:01:27.300,39.38,0,yellow
87450,00:01:27.450,38.69,0,yellow
87600,00:01:27.600,45.46,0,yellow
87750,00:01:27.750,49.03,0,yellow
87900,00:01:27.900,53.38,0,yellow
88050,00:01:28.050,53.09,0,yellow
88200,00:01:28.200,50.23,0,yellow
88350,00:01:28.350,44.54,0,yellow
88500,00:01:28.500,29.43,0,green
88650,00:01:28.650,12.17,0,green
88800,00:01:28.800,7.86,0,green
88950,00:01:28.950,9.73,0,green
89100,00:01:29.100,9.01,0,green
89250,00:01:29.250,20.78,0,green
89400,00:01:29.400,31.03,0,yellow
89550,00:01:29.550,34.02,0,yellow
89700,00:01:29.700,33.82,0,yellow
89850,00:01:29.850,35.02,0,yellow
90000,00:01:30.000,26.09,0,green
90150,00:01:30.150,21.26,0,green
90300,00:01:30.300,24.77,0,green
90450,00:01:30.450,30.33,0,yellow
90600,00:01:30.600,30.51,0,yellow
90750,00:01:30.750,28.91,0,green
90900,00:01:30.900,33.62,0,yellow
91050,00:01:31.050,39.09,0,yellow
91200,00:01:31.200,41.94,0,yellow
91350,00:01:31.350,46.38,0,yellow
91500,00:01:31.500,47.35,0,yellow
91650,00:01:31.650,51.38,0,yellow
91800,00:01:31.800,56.92,0,yellow
91950,00:01:31.950,51.70,0,yellow
92100,00:01:32.100,50.89,0,yellow
92250,00:01:32.250,51.23,0,yellow
92400,00:01:32.400,46.07,0,yellow
92550,00:01:32.550,42.59,0,yellow
92700,00:01:32.700,44.71,0,yellow
92850,00:01:32.850,49.63,0,yellow
93000,00:01:33.000,43.05,0,yellow
93150,00:01:33.150,41.36,0,yellow
93300,00:01:33.300,44.31,0,yellow
93450,00:01:33.450,44.00,0,yellow
93600,00:01:33.600,42.99,0,yellow
93750,00:01:33.750,39.37,0,yellow
93900,00:01:33.900,38.52,0,yellow
94050,00:01:34.050,43.30,0,yellow
94200,00:01:34.200,45.94,0,yellow
94350,00:01:34.350,38.74,0,yellow
94500,00:01:34.500,41.77,0,yellow
94650,00:01:34.650,38.62,0,yellow
94800,00:01:34.800,45.07,0,yellow
94950,00:01:34.950,49.63,0,yellow
95100,00:01:35.100,60.93,0,red
95250,00:01:35.250,67.32,0,red
95400,00:01:35.400,59.39,0,yellow
95550,00:01:35.550,50.00,0,yellow
95700,00:01:35.700,32.59,0,yellow
95850,00:01:35.850,29.83,0,green
96000,00:01:36.000,30.53,0,yellow
96150,00:01:36.150,29.56,0,green
96300,00:01:36.300,33.59,0,yellow
96450,00:01:36.450,43.47,0,yellow
96600,00:01:36.600,50.57,0,yellow
96750,00:01:36.750,50.23,0,yellow
96900,00:01:36.900,50.98,0,yellow
97050,00:01:37.050,54.83,0,yellow
97200,00:01:37.200,53.23,0,yellow
97350,00:01:37.350,51.30,0,yellow
97500,00:01:37.500,49.43,0,yellow
97650,00:01:37.650,48.64,0,yellow
97800,00:01:37.800,47.80,0,yellow
97950,00:01:37.950,47.07,0,yellow
98100,00:01:38.100,43.92,0,yellow
98250,00:01:38.250,35.48,0,yellow
98400,00:01:38.400,31.85,0,yellow
98550,00:01:38.550,20.47,0,green
98700,00:01:38.700,10.86,0,green
98850,00:01:38.850,9.93,0,green
99000,00:01:39.000,17.65,0,green
99150,00:01:39.150,31.87,0,yellow
99300,00:01:39.300,38.95,0,yellow
99450,00:01:39.450,33.41,0,yellow
99600,00:01:39.600,17.60,0,green
99750,00:01:39.750,5.83,0,green
99900,00:01:39.900,5.94,0,green
100050,00:01:40.050,3.81,0,green
100200,00:01:40.200,10.60,0,green
100350,00:01:40.350,25.91,0,green
100500,00:01:40.500,30.13,0,yellow
100650,00:01:40.650,36.20,0,yellow
100800,00:01:40.800,41.80,0,yellow
100950,00:01:40.950,43.16,0,yellow
101100,00:01:41.100,39.49,0,yellow
101250,00:01:41.250,29.60,0,green
101400,00:01:41.400,19.31,0,green
101550,00:01:41.550,16.20,0,green
101700,00:01:41.700,12.13,0,green
101850,00:01:41.850,10.08,0,green
102000,00:01:42.000,18.68,0,green
102150,00:01:42.150,26.51,0,green
102300,00:01:42.300,28.55,0,green
102450,00:01:42.450,26.37,0,green
102600,00:01:42.600,21.45,0,green
102750,00:01:42.750,18.51,0,green
102900,00:01:42.900,15.42,0,green
103050,00:01:43.050,19.80,0,green
103200,00:01:43.200,21.65,0,green
103350,00:01:43.350,25.44,0,green
103500,00:01:43.500,21.09,0,green
103650,00:01:43.650,20.30,0,green
